SUBJECT.NAME	PROJECT.NAME	PHENOTYPE.NAME	Obesity.BMI	Obesity.BodyLength	Date.Month	Date.Year	Date.Season	Date.StudyStartSeconds	Date.Hour	Date.StudyDay	GENDER	EndNormalBW	CoatColour	CageDensity	Litter
A048114796	HS_mouse	Obesity	-0.497269495803507	7.5	3	2003	spring	4233600	0	50	F	19.2	light.brown	6	1
A048114828	HS_mouse	Obesity	-0.460087915420882	7.5	1	2003	winter	-604800	0	-6	M	25	black	4	1
A048114848	HS_mouse	Obesity	-0.437836230930322	7.8	2	2003	winter	1209600	0	15	M	27.2	chocolate	3	1
A048115324	HS_mouse	Obesity	-0.47596467751972	7.5	3	2003	spring	3628800	0	43	F	21.1	light.brown	5	3
A048115577	HS_mouse	Obesity	-0.417466044248332	6.2	4	2003	spring	6652800	0	78	F	20.1	black	5	1
A048115586	HS_mouse	Obesity	-0.451750745465355	7.8	1	2003	winter	0	0	1	M	25.6	chocolate	6	1
A048115835	HS_mouse	Obesity	-0.422589839851482	6.3	3	2003	spring	4838400	0	57	F	18.4	light.brown	4	3
A048115873	HS_mouse	Obesity	-0.400069447374857	7.7	3	2003	spring	3628800	0	43	M	31.2	dark.brown	4	1
A048117617	HS_mouse	Obesity	-0.464886798302651	7	3	2003	spring	4233600	0	50	F	18.9	chocolate	6	1
A048117780	HS_mouse	Obesity	-0.49429642761928	7	3	2003	spring	4233600	0	50	F	15.7	chocolate	5	2
A048117807	HS_mouse	Obesity	-0.55661985151718	7.4	2	2003	winter	2419200	0	29	F	20.5	dark.brown	4	2
A048117876	HS_mouse	Obesity	-0.393176218875974	6.8	5	2003	spring	9676800	0	113	F	21.6	albino	6	3
A048118000	HS_mouse	Obesity	-0.339241687869906	6.9	5	2003	spring	9676800	0	113	M	23.7	black	6	1
A048118372	HS_mouse	Obesity	-0.448428828099434	7.4	4	2003	spring	7862400	0	92	F	22.2	black	4	2
A048118531	HS_mouse	Obesity	-0.474559037955062	7.8	2	2003	winter	3024000	0	36	M	25.2	black	4	2
A048119797	HS_mouse	Obesity	-0.436268688912093	6.4	4	2003	spring	7862400	0	92	F	16.5	chocolate	4	6
A048120035	HS_mouse	Obesity	-0.448901208130244	7.9	5	2003	spring	9072000	0	106	M	NA	chocolate	5	1
A048120064	HS_mouse	Obesity	-0.335891813663248	6.6	3	2003	spring	5443200	0	64	M	25.7	black	4	2
A048120298	HS_mouse	Obesity	-0.427744990298084	7	3	2003	spring	6048000	0	71	F	18.7	light.brown	4	2
A048120301	HS_mouse	Obesity	-0.517825266620552	7.1	3	2003	spring	3628800	0	43	F	16.8	chocolate	5	3
A048122076	HS_mouse	Obesity	-0.501139843808465	7.7	2	2003	winter	2419200	0	29	F	21.4	black	4	1
A048122308	HS_mouse	Obesity	-0.345803806343403	7	3	2003	spring	3628800	0	43	M	28.2	black	4	1
A048122316	HS_mouse	Obesity	-0.57708179793573	7.7	5	2003	spring	9072000	0	106	F	18.3	chocolate	6	1
A048122322	HS_mouse	Obesity	-0.498823601081284	7.7	3	2003	spring	6048000	0	71	M	25.7	chocolate	5	1
A048122545	HS_mouse	Obesity	-0.503929249093328	7.3	4	2003	spring	6652800	0	78	F	20.1	chocolate	4	1
A048122553	HS_mouse	Obesity	-0.446344491643999	8	3	2003	spring	6048000	0	71	M	28	light.brown	4	3
A048122776	HS_mouse	Obesity	-0.522235822169727	7.5	3	2003	spring	6048000	0	71	F	19.1	chocolate	4	2
A048122784	HS_mouse	Obesity	-0.435344969035137	7.1	5	2003	spring	10281600	0	120	M	25.3	chocolate	4	1
A048122792	HS_mouse	Obesity	-0.454667633120965	7	4	2003	spring	7862400	0	92	F	18.6	chocolate	4	2
A048123293	HS_mouse	Obesity	-0.358654984882697	6.5	3	2003	spring	4838400	0	57	F	21.1	light.brown	4	1
A048123376	HS_mouse	Obesity	-0.534343456806028	7.4	3	2003	spring	4838400	0	57	F	21.8	black	4	3
A048123560	HS_mouse	Obesity	-0.416833284354942	7.8	4	2003	spring	6652800	0	78	M	30.1	chocolate	4	2
A048124637	HS_mouse	Obesity	-0.511618668310676	8.1	2	2003	winter	3024000	0	36	M	24.7	dark.brown	4	2
A048125004	HS_mouse	Obesity	-0.493787113306403	6.7	3	2003	spring	4233600	0	50	M	22.3	black	4	3
A048125017	HS_mouse	Obesity	-0.494154594018443	7.8	2	2003	winter	2419200	0	29	F	21.7	black	4	1
A048125369	HS_mouse	Obesity	-0.490329093034193	7.1	2	2003	winter	1814400	0	22	F	20.1	dark.brown	7	1
A048126293	HS_mouse	Obesity	-0.382370411327097	7.1	3	2003	spring	3628800	0	43	M	26.5	black	4	1
A048126565	HS_mouse	Obesity	-0.512729481029416	6.8	3	2003	spring	5443200	0	64	F	17.8	light.brown	4	1
A048127013	HS_mouse	Obesity	-0.419505157598323	6.8	5	2003	spring	9676800	0	113	M	21.7	chocolate	4	1
A048127320	HS_mouse	Obesity	-0.406894851324964	7	3	2003	spring	6048000	0	71	M	24.7	black	4	3
A048127592	HS_mouse	Obesity	-0.418790147645158	8	5	2003	spring	9676800	0	113	M	26.8	chocolate	6	1
A048127848	HS_mouse	Obesity	-0.620693105961907	7.7	3	2003	spring	4233600	0	50	F	17.4	light.brown	5	2
A048127849	HS_mouse	Obesity	-0.498823601081284	7.7	2	2003	winter	3024000	0	36	F	NA	black	5	2
A048256056	HS_mouse	Obesity	-0.464787519645937	8.1	2	2003	winter	2419200	0	29	M	26.1	chocolate	5	2
A048256284	HS_mouse	Obesity	-0.270916158627354	6.2	5	2003	spring	9676800	0	113	M	24.1	light.brown	5	1
A048256776	HS_mouse	Obesity	-0.548660758473412	7.8	4	2003	spring	6652800	0	78	F	18.9	black	6	1
A048257316	HS_mouse	Obesity	-0.533769203072067	7.8	5	2003	spring	10281600	0	120	F	19.3	chocolate	5	2
A048258376	HS_mouse	Obesity	-0.46614089816892	8.5	2	2003	winter	1814400	0	22	M	30.9	light.brown	5	2
A048258550	HS_mouse	Obesity	-0.455809601942223	7.8	5	2003	spring	9072000	0	106	M	NA	chocolate	5	1
A048258620	HS_mouse	Obesity	-0.488043437153058	7.4	3	2003	spring	6048000	0	71	F	20.7	black	4	3
A048258834	HS_mouse	Obesity	-0.511713747822294	8	4	2003	spring	8467200	0	99	F	20.9	chocolate	4	1
A048258842	HS_mouse	Obesity	-0.474559037955062	7.8	1	2003	winter	0	0	1	M	24.2	chocolate	5	1
A048261002	HS_mouse	Obesity	-0.463351282919065	7.7	3	2003	spring	5443200	0	64	M	24.6	dark.brown	4	3
A048261040	HS_mouse	Obesity	-0.498721234181341	6.9	5	2003	spring	9072000	0	106	F	14.9	chocolate	6	1
A048261072	HS_mouse	Obesity	-0.455809601942223	7.8	2	2003	winter	3024000	0	36	M	28.3	black	4	2
A048261259	HS_mouse	Obesity	-0.511952953877333	7.9	4	2003	spring	8467200	0	99	F	24.7	dark.brown	3	1
A048263023	HS_mouse	Obesity	-0.524813245057537	7.5	3	2003	spring	4233600	0	50	F	18.5	light.brown	5	2
A048263034	HS_mouse	Obesity	-0.602931582731471	6.7	2	2003	winter	2419200	0	29	F	23	black	6	1
A048263310	HS_mouse	Obesity	-0.5725377114333	7.9	4	2003	spring	6652800	0	78	F	20.4	black	6	1
A048268784	HS_mouse	Obesity	-0.446207368105476	7.4	3	2003	spring	4233600	0	50	F	21	black	4	1
A048271860	HS_mouse	Obesity	-0.380307998865154	6.7	3	2003	spring	5443200	0	64	M	23.1	black	4	3
A048272018	HS_mouse	Obesity	-0.355387657986574	6.8	4	2003	spring	8467200	0	99	M	25.1	albino	4	1
A048272323	HS_mouse	Obesity	-0.480609582565484	7.5	4	2003	spring	8467200	0	99	M	24.9	albino	3	1
A048272331	HS_mouse	Obesity	-0.500828604537263	8	4	2003	spring	7862400	0	92	M	24.6	chocolate	3	2
A048272340	HS_mouse	Obesity	-0.471291711058939	7.4	2	2003	winter	1814400	0	22	M	23.1	black	3	1
A048272564	HS_mouse	Obesity	-0.524276116826071	8.4	4	2003	spring	7862400	0	92	F	25.6	chocolate	4	2
A048272639	HS_mouse	Obesity	-0.371724625835262	7.5	3	2003	spring	3628800	0	43	M	28.2	black	4	1
A048273042	HS_mouse	Obesity	-0.426628475894325	7.7	3	2003	spring	3628800	0	43	M	27.8	chocolate	4	4
A048273083	HS_mouse	Obesity	-0.330564074261542	6.8	3	2003	spring	6048000	0	71	M	26.1	chocolate	4	3
A048273281	HS_mouse	Obesity	-0.559328955397475	7.2	2	2003	winter	1814400	0	22	F	17.2	light.brown	6	2
A048273303	HS_mouse	Obesity	-0.512910062359889	7.7	2	2003	winter	1209600	0	15	F	22	black	3	1
A048273330	HS_mouse	Obesity	-0.474629992824477	7.1	3	2003	spring	6048000	0	71	F	20.7	light.brown	4	2
A048273349	HS_mouse	Obesity	-0.531570145796273	6.9	2	2003	winter	1209600	0	15	M	18	light.brown	7	2
A048273353	HS_mouse	Obesity	-0.35805450383601	6.6	5	2003	spring	9676800	0	113	F	22.6	albino	6	3
A048273584	HS_mouse	Obesity	-0.544834180271989	7.9	2	2003	winter	3024000	0	36	F	18.3	albino	5	2
A048273604	HS_mouse	Obesity	-0.398944580521682	6.9	4	2003	spring	8467200	0	99	M	24.2	albino	3	1
A048273784	HS_mouse	Obesity	-0.576252727721677	7	2	2003	winter	2419200	0	29	F	26.7	chocolate	6	2
A048273786	HS_mouse	Obesity	-0.409162712780786	7	3	2003	spring	6048000	0	71	M	27	chocolate	5	1
A048274015	HS_mouse	Obesity	-0.517130705698281	7.3	2	2003	winter	1814400	0	22	M	24.1	silverado	3	1
A048274037	HS_mouse	Obesity	-0.480993147960472	7.8	2	2003	winter	1814400	0	22	M	NA	light.brown	5	2
A048274070	HS_mouse	Obesity	-0.483370203996664	7	3	2003	spring	6048000	0	71	F	19.7	silverado	4	3
A048274102	HS_mouse	Obesity	-0.424845150494618	6.9	5	2003	spring	9072000	0	106	M	NA	silverado	3	1
A048274273	HS_mouse	Obesity	-0.514676261163044	7.8	4	2003	spring	7862400	0	92	M	20.6	chocolate	3	2
A048274362	HS_mouse	Obesity	-0.485255149602967	6.4	3	2003	spring	6048000	0	71	M	20.3	black	3	1
A048274606	HS_mouse	Obesity	-0.466722019423137	8.1	2	2003	winter	1814400	0	22	M	25.2	light.brown	5	2
A048274859	HS_mouse	Obesity	-0.351219914506555	7.8	3	2003	spring	5443200	0	64	M	34.4	black	5	4
A048275273	HS_mouse	Obesity	-0.386264224459644	6.8	3	2003	spring	4838400	0	57	M	24.9	albino	7	3
A048275274	HS_mouse	Obesity	-0.470087991988459	7	3	2003	spring	5443200	0	64	F	21.3	black	3	2
A048275570	HS_mouse	Obesity	-0.549439580157625	7.6	5	2003	spring	9676800	0	113	F	20.4	silverado	4	1
A048275888	HS_mouse	Obesity	-0.464565217775626	7.5	2	2003	winter	3024000	0	36	M	25	black	4	2
A048276530	HS_mouse	Obesity	-0.556388661759913	7.1	2	2003	winter	1814400	0	22	F	18.8	black	6	2
A048276532	HS_mouse	Obesity	-0.363860219099762	7	4	2003	spring	6652800	0	78	M	28.7	black	4	1
A048276563	HS_mouse	Obesity	-0.420683135810597	7	3	2003	spring	6048000	0	71	F	22	chocolate	4	2
A048276590	HS_mouse	Obesity	-0.341238447625981	6.9	3	2003	spring	5443200	0	64	M	27.6	black	4	2
A048276812	HS_mouse	Obesity	-0.516145362621369	8	1	2003	winter	-604800	0	-6	M	22.6	chocolate	5	1
A048276871	HS_mouse	Obesity	-0.532803092850453	7.9	4	2003	spring	7862400	0	92	F	22	black	4	2
A048277066	HS_mouse	Obesity	-0.475646569153657	8.4	2	2003	winter	3024000	0	36	M	26.7	black	4	2
A048277613	HS_mouse	Obesity	-0.466125870418199	7.8	2	2003	winter	2419200	0	29	M	23.7	albino	5	2
A048277802	HS_mouse	Obesity	-0.495733503929942	8.3	1	2003	winter	604800	0	8	M	28.2	black	6	1
A048277878	HS_mouse	Obesity	-0.528479068819131	6.9	2	2003	winter	1814400	0	22	F	18.3	light.brown	7	1
A048277888	HS_mouse	Obesity	-0.535278678735702	7.5	2	2003	winter	2419200	0	29	F	19.5	chocolate	4	2
A048278035	HS_mouse	Obesity	-0.433383000674605	6.4	4	2003	spring	8467200	0	99	F	17.2	albino	5	2
A048278066	HS_mouse	Obesity	-0.43922832538776	7.9	2	2003	winter	1209600	0	15	M	25.6	black	7	1
A048278086	HS_mouse	Obesity	-0.440492359357501	7.5	5	2003	spring	9072000	0	106	M	24.3	dark.brown	5	3
A048278103	HS_mouse	Obesity	-0.457430072214225	7.4	4	2003	spring	6652800	0	78	F	20.6	black	6	1
A048278380	HS_mouse	Obesity	-0.571584326024512	7.7	3	2003	spring	5443200	0	64	F	19.5	chocolate	4	1
A048278795	HS_mouse	Obesity	-0.562601805946937	7.5	5	2003	spring	9676800	0	113	F	15.3	chocolate	6	4
A048278815	HS_mouse	Obesity	-0.363987829748491	6.8	3	2003	spring	3628800	0	43	M	NA	black	4	2
A048279009	HS_mouse	Obesity	-0.374313844838979	6.4	2	2003	winter	2419200	0	29	F	19.4	chocolate	4	2
A048279079	HS_mouse	Obesity	-0.511618668310676	8.1	5	2003	spring	10281600	0	120	F	21.7	light.brown	5	2
A048279086	HS_mouse	Obesity	-0.546143102252165	7.8	1	2003	winter	604800	0	8	F	19.7	black	6	1
A048279094	HS_mouse	Obesity	-0.471291711058939	7.4	4	2003	spring	7862400	0	92	F	20	chocolate	4	6
A048279281	HS_mouse	Obesity	-0.444058034787193	8.1	2	2003	winter	1814400	0	22	M	28.6	light.brown	5	1
A048280355	HS_mouse	Obesity	-0.473034887846964	7.9	1	2003	winter	0	0	1	M	24	chocolate	3	1
A048280359	HS_mouse	Obesity	-0.548131741291661	7.4	4	2003	spring	8467200	0	99	F	20.3	chocolate	3	3
A048280365	HS_mouse	Obesity	-0.50460985896925	7.5	1	2003	winter	604800	0	8	F	20.7	black	6	1
A048280513	HS_mouse	Obesity	-0.621488543166288	8	5	2003	spring	9676800	0	113	F	19.7	silverado	4	1
A048280561	HS_mouse	Obesity	-0.457875110935726	8	2	2003	winter	1209600	0	15	M	20.5	light.brown	7	1
A048280877	HS_mouse	Obesity	-0.553772008644354	7.4	2	2003	winter	1814400	0	22	M	18.5	dark.brown	7	1
A048281301	HS_mouse	Obesity	-0.495425390775658	7.4	5	2003	spring	9072000	0	106	F	20.1	black	5	2
A048281589	HS_mouse	Obesity	-0.55026497919738	7.7	4	2003	spring	7862400	0	92	F	19	chocolate	4	6
A048281772	HS_mouse	Obesity	-0.388329131933785	7.2	4	2003	spring	6652800	0	78	M	27.6	black	4	1
A048281893	HS_mouse	Obesity	-0.499821144814839	7.2	2	2003	winter	3024000	0	36	F	18.4	black	5	2
A048282019	HS_mouse	Obesity	-0.442021431169121	8.2	2	2003	winter	3024000	0	36	M	30.9	black	4	2
A048282069	HS_mouse	Obesity	-0.46589986874984	8.2	3	2003	spring	4838400	0	57	M	28.2	silverado	3	3
A048282323	HS_mouse	Obesity	-0.410982865238013	6.5	3	2003	spring	6048000	0	71	F	19.4	light.brown	4	3
A048282361	HS_mouse	Obesity	-0.384355000314552	7.4	5	2003	spring	9072000	0	106	M	NA	chocolate	5	1
A048282364	HS_mouse	Obesity	-0.557807855764604	6.8	2	2003	winter	2419200	0	29	M	25.5	chocolate	6	1
A048282532	HS_mouse	Obesity	-0.464194630510482	7.3	3	2003	spring	3628800	0	43	F	20	chocolate	6	2
A048283353	HS_mouse	Obesity	-0.481274730316795	8.2	3	2003	spring	3628800	0	43	M	23.9	chocolate	4	4
A048283514	HS_mouse	Obesity	-0.410260626081674	7.1	3	2003	spring	4838400	0	57	M	27.6	light.brown	7	3
A048283521	HS_mouse	Obesity	-0.523581081432787	7.6	2	2003	winter	2419200	0	29	F	20.3	black	4	1
A048283599	HS_mouse	Obesity	-0.363715093451849	7.4	4	2003	spring	8467200	0	99	M	NA	light.brown	4	1
A048283621	HS_mouse	Obesity	-0.515302875475779	7.7	3	2003	spring	3628800	0	43	F	20.1	dark.brown	5	3
A048283853	HS_mouse	Obesity	-0.427903232049481	7.5	4	2003	spring	7862400	0	92	M	25	chocolate	4	6
A048284577	HS_mouse	Obesity	-0.378845105064804	6.9	5	2003	spring	9072000	0	106	M	19.9	chocolate	5	1
A048285264	HS_mouse	Obesity	-0.578293269370214	8	4	2003	spring	8467200	0	99	F	17.3	dark.brown	3	1
A048285543	HS_mouse	Obesity	-0.571036121498359	8.5	4	2003	spring	8467200	0	99	F	22	chocolate	3	3
A048285627	HS_mouse	Obesity	-0.488116639021126	8	5	2003	spring	10281600	0	120	M	27.2	chocolate	4	1
A048285875	HS_mouse	Obesity	-0.29541293993652	6.5	5	2003	spring	9676800	0	113	M	25.7	chocolate	5	1
A048286078	HS_mouse	Obesity	-0.507452452650657	7.9	1	2003	winter	604800	0	8	M	23.4	black	6	1
A048286335	HS_mouse	Obesity	-0.383815365980431	6.6	3	2003	spring	3628800	0	43	M	23.5	black	4	2
A048286571	HS_mouse	Obesity	-0.489355711136674	7.2	3	2003	spring	4838400	0	57	F	20.2	light.brown	4	3
A048286851	HS_mouse	Obesity	-0.518355351421897	7.4	4	2003	spring	7862400	0	92	F	17.7	black	3	4
A048287013	HS_mouse	Obesity	-0.444058034787193	8.1	3	2003	spring	3628800	0	43	M	26.8	black	4	3
A048287563	HS_mouse	Obesity	-0.494455456158569	7.6	3	2003	spring	3628800	0	43	F	19.9	chocolate	5	3
A048287619	HS_mouse	Obesity	-0.481897518686194	8	4	2003	spring	6652800	0	78	M	28.7	black	4	1
A048287855	HS_mouse	Obesity	-0.486076097372589	7	3	2003	spring	3628800	0	43	F	19.5	chocolate	6	2
A048288294	HS_mouse	Obesity	-0.363033740348767	7.3	3	2003	spring	5443200	0	64	M	26.3	chocolate	3	5
A048288313	HS_mouse	Obesity	-0.413634997198556	7.2	3	2003	spring	4233600	0	50	M	28.1	light.brown	4	1
A048288364	HS_mouse	Obesity	-0.485179720414738	7.7	5	2003	spring	9072000	0	106	F	20.3	black	5	2
A048288802	HS_mouse	Obesity	-0.586392359072557	7	5	2003	spring	9676800	0	113	F	17.8	silverado	4	1
A048292804	HS_mouse	Obesity	-0.39929657442176	6.7	3	2003	spring	6048000	0	71	M	25.5	chocolate	5	1
A048292860	HS_mouse	Obesity	-0.375374180773296	7.5	5	2003	spring	9072000	0	106	M	25.2	black	3	2
A048295302	HS_mouse	Obesity	-0.535199362689974	7.1	5	2003	spring	9072000	0	106	F	16.9	chocolate	6	1
A048296850	HS_mouse	Obesity	-0.417684066867795	7.5	3	2003	spring	6048000	0	71	M	26.2	light.brown	4	3
A048297050	HS_mouse	Obesity	-0.333300840028008	7.1	5	2003	spring	9676800	0	113	M	32.1	chocolate	4	1
A048297770	HS_mouse	Obesity	-0.491948521714954	7.2	3	2003	spring	5443200	0	64	F	20.1	black	4	3
A048299053	HS_mouse	Obesity	-0.57467419083833	7.8	5	2003	spring	9676800	0	113	F	20	albino	4	1
A048299526	HS_mouse	Obesity	-0.350551581981479	6.1	3	2003	spring	6048000	0	71	M	NA	chocolate	5	1
A048300274	HS_mouse	Obesity	-0.488091388607914	6.3	3	2003	spring	6048000	0	71	M	18.5	chocolate	3	1
A048300286	HS_mouse	Obesity	-0.343408593803857	6.3	3	2003	spring	3628800	0	43	M	19.8	chocolate	4	4
A048300546	HS_mouse	Obesity	-0.538216436804471	8.1	1	2003	winter	604800	0	8	M	NA	black	6	1
A048301370	HS_mouse	Obesity	-0.487671437052971	7.5	3	2003	spring	6048000	0	71	F	22.6	light.brown	4	3
A048301565	HS_mouse	Obesity	-0.524333294692245	7.2	3	2003	spring	6048000	0	71	F	19.2	dark.brown	4	3
A048302637	HS_mouse	Obesity	-0.384223039418706	7.3	5	2003	spring	9676800	0	113	F	23.3	black	6	3
A048302801	HS_mouse	Obesity	-0.499702524474506	7.5	3	2003	spring	4838400	0	57	M	25	albino	7	3
A048303261	HS_mouse	Obesity	-0.42276359239707	6	3	2003	spring	4838400	0	57	F	17	black	4	1
A048304031	HS_mouse	Obesity	-0.471368925830571	7.5	5	2003	spring	9676800	0	113	M	21.5	light.brown	5	1
A048305265	HS_mouse	Obesity	-0.476693167467748	7.8	1	2003	winter	-604800	0	-6	M	28	chocolate	4	1
A052525850	HS_mouse	Obesity	-0.462320796853174	7.5	5	2003	spring	10281600	0	120	F	23.3	chocolate	5	2
A052526859	HS_mouse	Obesity	-0.368781779930824	6	6	2003	summer	11491200	0	134	F	18.9	albino	6	2
A052529313	HS_mouse	Obesity	-0.420505836570779	7.9	6	2003	summer	12700800	0	148	M	30.4	chocolate	4	1
A052530595	HS_mouse	Obesity	-0.444702071082357	6.9	6	2003	summer	12700800	0	148	M	24.5	chocolate	3	2
A052538059	HS_mouse	Obesity	-0.356313769067795	6.5	6	2003	summer	12700800	0	148	F	21	light.brown	6	1
A052545836	HS_mouse	Obesity	-0.481887890006695	6.7	8	2003	summer	16934400	0	197	F	17.1	lead	4	1
A052552092	HS_mouse	Obesity	-0.402939791051735	6.2	6	2003	summer	12700800	0	148	M	20.3	dark.brown	5	2
A052553296	HS_mouse	Obesity	-0.418790147645158	8	7	2003	summer	15724800	0	183	M	31.6	chocolate	4	3
A052553589	HS_mouse	Obesity	-0.528297964434567	6.7	6	2003	summer	11491200	0	134	F	16.6	black	6	2
A052554317	HS_mouse	Obesity	-0.531833587933264	7	6	2003	summer	12700800	0	148	F	19	chocolate	6	2
A052555539	HS_mouse	Obesity	-0.360226643780039	7.6	7	2003	summer	16329600	0	190	M	29	black	6	2
A052556361	HS_mouse	Obesity	-0.41137916622742	7.6	5	2003	spring	10281600	0	120	M	26.4	black	4	1
A052569537	HS_mouse	Obesity	-0.438824052957868	8	7	2003	summer	14515200	0	169	M	28.8	dark.brown	3	1
A052589120	HS_mouse	Obesity	-0.454810067740765	7.9	7	2003	summer	15120000	0	176	M	27	dark.brown	5	2
A052589333	HS_mouse	Obesity	-0.486556264408109	8.1	7	2003	summer	15724800	0	183	M	25.8	dark.brown	5	3
A052592018	HS_mouse	Obesity	-0.450861908895772	7.9	5	2003	spring	10886400	0	127	M	27.5	black	5	1
A052597567	HS_mouse	Obesity	-0.444601846906226	7.7	6	2003	summer	13305600	0	155	M	24.9	chocolate	4	2
A052598083	HS_mouse	Obesity	-0.434389648884436	7.3	6	2003	summer	12096000	0	141	F	22	black	4	1
A052602081	HS_mouse	Obesity	-0.462001635288708	7.4	7	2003	summer	15724800	0	183	F	22.5	chocolate	4	5
A052609588	HS_mouse	Obesity	-0.494877377951207	6.3	6	2003	summer	11491200	0	134	F	15.9	black	6	2
A052610048	HS_mouse	Obesity	-0.378845105064804	6.9	6	2003	summer	12700800	0	148	F	22.6	chocolate	6	1
A052616855	HS_mouse	Obesity	-0.492312753614734	8	8	2003	summer	16934400	0	197	F	24.4	black	4	2
A052618008	HS_mouse	Obesity	-0.352268679103988	7.1	6	2003	summer	13305600	0	155	M	25.1	dark.brown	4	2
A052619346	HS_mouse	Obesity	-0.425378257018977	7	6	2003	summer	11491200	0	134	F	19.5	chocolate	4	1
A052619562	HS_mouse	Obesity	-0.528948424919321	7.4	8	2003	summer	16934400	0	197	F	18.7	black	5	3
A052620834	HS_mouse	Obesity	-0.424676587296803	7.7	6	2003	summer	13305600	0	155	M	29.1	dark.brown	4	2
A052621017	HS_mouse	Obesity	-0.448245126983433	8	6	2003	summer	12700800	0	148	M	28.3	albino	4	3
A052623359	HS_mouse	Obesity	-0.482950798380386	7.5	6	2003	summer	13305600	0	155	F	21	chocolate	4	2
A052623584	HS_mouse	Obesity	-0.490177460638048	6.9	6	2003	summer	13305600	0	155	F	16.2	light.brown	4	2
A052624066	HS_mouse	Obesity	-0.518378244053661	8	6	2003	summer	13910400	0	162	F	22.4	black	6	5
A052624514	HS_mouse	Obesity	-0.499861261018596	6.7	6	2003	summer	12700800	0	148	F	19	chocolate	6	2
A052624782	HS_mouse	Obesity	-0.447493264459523	7.2	6	2003	summer	13305600	0	155	F	24	black	4	2
A052625275	HS_mouse	Obesity	-0.419387739455584	8.2	8	2003	summer	16934400	0	197	M	30.6	dark.brown	2	1
A052628570	HS_mouse	Obesity	-0.396404493288452	7.7	6	2003	summer	12700800	0	148	M	30.4	albino	5	2
A052629363	HS_mouse	Obesity	-0.406499434129858	7.3	6	2003	summer	13910400	0	162	M	29.4	chocolate	6	4
A052631282	HS_mouse	Obesity	-0.450154116790764	8	6	2003	summer	13305600	0	155	M	26.2	chocolate	3	2
A052631360	HS_mouse	Obesity	-0.38628092135059	7.4	7	2003	summer	16329600	0	190	M	26.3	black	4	1
A052634603	HS_mouse	Obesity	-0.449663666458257	7.1	6	2003	summer	13305600	0	155	M	22.1	dark.brown	3	2
A052634623	HS_mouse	Obesity	-0.564081117340906	7.8	6	2003	summer	13910400	0	162	F	19.4	chocolate	4	2
A052634816	HS_mouse	Obesity	-0.438527699194033	7.7	6	2003	summer	12096000	0	141	M	26.4	dark.brown	6	2
A052635259	HS_mouse	Obesity	-0.44500616424672	7.9	6	2003	summer	12096000	0	141	M	28.8	silverado	5	3
A052638360	HS_mouse	Obesity	-0.433003753220234	7.1	7	2003	summer	15724800	0	183	F	21	chocolate	4	3
A052780082	HS_mouse	Obesity	-0.548660758473412	7.8	7	2003	summer	15724800	0	183	M	21.9	dark.brown	5	3
A052781842	HS_mouse	Obesity	-0.54329665075155	7.5	6	2003	summer	13910400	0	162	F	19.3	black	6	1
A052781845	HS_mouse	Obesity	-0.449646831745914	7	5	2003	spring	10886400	0	127	F	20	light.brown	5	1
A052782850	HS_mouse	Obesity	-0.362482474751174	7.2	6	2003	summer	13910400	0	162	M	24	chocolate	6	2
A052785859	HS_mouse	Obesity	-0.520128419365071	7.7	7	2003	summer	15724800	0	183	F	19	dark.brown	4	3
A052787883	HS_mouse	Obesity	-0.395729853866921	7	5	2003	spring	10281600	0	120	M	27.1	black	4	1
A052792353	HS_mouse	Obesity	-0.30776337832295	6.5	7	2003	summer	15120000	0	176	M	27.7	black	5	4
A052795037	HS_mouse	Obesity	-0.40944466645022	7.6	7	2003	summer	15120000	0	176	M	27.2	black	5	4
A052796857	HS_mouse	Obesity	-0.429976240672346	7.5	7	2003	summer	15724800	0	183	M	24.3	DBA.grey	3	3
A052798557	HS_mouse	Obesity	-0.438824052957868	8	6	2003	summer	13305600	0	155	M	27.4	black	4	3
A052799267	HS_mouse	Obesity	-0.579654438405627	8.2	7	2003	summer	16329600	0	190	F	20.8	black	4	3
A052799328	HS_mouse	Obesity	-0.414714967507925	7.1	6	2003	summer	13910400	0	162	F	23.1	chocolate	4	2
A052800382	HS_mouse	Obesity	-0.527468782530814	7.7	6	2003	summer	13910400	0	162	F	20.5	chocolate	6	1
A052801541	HS_mouse	Obesity	-0.392140872466737	6.9	5	2003	spring	10281600	0	120	F	21.4	albino	6	1
A052808283	HS_mouse	Obesity	-0.49475074302338	8.1	7	2003	summer	15724800	0	183	F	24.1	chocolate	4	5
A052811355	HS_mouse	Obesity	-0.471592573199065	7.6	6	2003	summer	12700800	0	148	F	22.2	chocolate	6	1
A052812594	HS_mouse	Obesity	-0.498631896373187	7.8	7	2003	summer	16329600	0	190	F	22.6	dark.brown	4	2
A052819094	HS_mouse	Obesity	-0.552598875744374	8.3	6	2003	summer	12700800	0	148	F	22.6	albino	4	2
